"squirrel_id","percent_return","observations","ALR","LRS","LBS","litter_id","litter_size","year","field_bdate","n1_date","tag_date","grid","locx","locy","ln","food","father_id","mother_byear","mother_bcert","maternal_grandma_id","mom_dates","mom_datee","dam_age","julian","mom_longevity.x","litter_fit","ARS","std_ls","std_ARS","mean_growthRate","yrf","std_growth","std_julian","std_litter_fit","average_latency","mast_encounter","mast_encounter1","mom_longevity.y","exp","scaled_lat","scaled_long"
22189,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",803,0,NA,NA
22200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1220,1,NA,NA
22230,50,2,1,0,3,7962,3,2017,"5/15/17","5/24/17","6/11/17","BT","K.0",8,1,14,NA,2015,"N",NA,"4/11/16","8/15/17",2,135,491,0,0,0.260446805,0,1.888888889,2017,1.083117233,0.129995233,0,375,0,"no",491,0,0.56087156,-1.398382864
22290,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",1587,0,NA,NA
22388,100,1,0,1,3,7877,3,2017,"4/8/17",NA,"5/14/17","AG","U.5",20,1,1,NA,2015,"N",NA,"4/25/16","6/23/18",2,98,789,1,1,0.133174275,1.5625,NA,2017,NA,-0.975711134,1.5625,11,0,"no",789,1,-2.520122203,-0.949289986
22457,50,2,1,0,2,8848,2,2018,"5/5/18","5/14/18","5/30/18","BT","N.0",4.5,1,18,NA,2015,"N",NA,"5/7/16","8/15/18",3,125,830,0,0,-0.956182887,NA,1.628125,2018,1.038287679,-0.632236803,NA,407.5,0,"no",830,0,0.835960289,-0.887502039
22458,100,2,1,0,4,8142,4,2017,"5/11/17","5/17/17","6/5/17","BT","J.0",5.5,1,15,NA,2015,"N",NA,"5/7/16","9/18/19",2,131,1229,0,0,1.367345728,0,1.540789474,2017,-0.035561511,-0.311988559,0,60.5,0,"no",1229,0,-2.101140908,-0.28619983
22495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",1067,0,NA,NA
22509,0,1,0,0,3,8032,3,2017,"4/20/17","4/24/17","5/15/17","AG","0.5",12.5,1,1,NA,2015,"N",NA,"7/25/16","5/15/18",2,110,659,0,0,0.133174275,0,1.598412698,2017,-0.241088665,-0.184593998,0,420,0,"no",659,1,0.941763647,-1.145202986
22519,100,2,0,0,3,7968,3,2017,"4/18/17","4/18/17","5/14/17","AG","O.0",21,1,1,NA,2015,"N",NA,"8/9/16","3/18/18",2,108,586,0,0,0.133174275,0,1.532692308,2017,-0.388495546,-0.316446854,0,255,0,"no",586,1,-0.454840669,-1.255215671
22541,0,1,2,0,4,9146,4,2019,"6/1/19","6/7/19",NA,"JO","M.0",17,1,19,NA,2016,"N",NA,"3/29/17","6/12/19",3,152,805,0,0,-0.035734346,0,NA,2019,NA,-0.912389123,0,420,1,"yes",805,0,0.941763647,-0.925177616
22543,25,2,2,0,7,8857,3,2018,"4/25/18","4/26/18","5/21/18","JO","R.0",5.5,1,19,NA,2016,"N",NA,"3/30/17","6/30/19",2,115,822,0,0,0.432292813,0,1.849333333,2018,1.090458243,-0.574577953,0,372.5,0,"yes",822,0,0.539710889,-0.899558224
22593,0,1,0,0,4,8067,4,2017,"5/8/17","5/11/17","6/5/17","BT","N.0",6.5,1,15,NA,2016,"N",NA,"4/9/17","6/8/17",1,128,60,0,0,1.367345728,0,1.194666667,2017,-1.147888077,-0.643476403,0,420,0,"no",60,15,0.941763647,-2.047909812
22602,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",854,19,NA,NA
22978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",1497,0,NA,NA
23072,50,2,0,0,3,8891,3,2018,"5/13/18","5/17/18","6/10/18","JO","F.0",6,1,19,NA,2016,"N",NA,"5/21/17","8/15/18",2,133,451,0,0,0.432292813,0,1.973611111,2018,1.425840213,0.804409134,0,242,0,"no",451,0,-0.564876161,-1.458663787
23196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",420,19,NA,NA
23201,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",1047,0,NA,NA
23294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",1876,0,NA,NA
23370,100,1,0,0,2,8983,2,2018,"5/27/18","5/31/18",NA,"JO","A.5",13,1,19,NA,2017,"N",NA,"4/11/18","7/17/18",1,147,97,0,0,-0.778127064,0,NA,2018,NA,1.876954646,0,305,0,"no",97,19,-0.03162724,-1.992149958
23532,100,1,3,0,11,9343,4,2019,"7/27/19","7/29/19","8/25/19","KL","G.0",3.5,2,0,NA,2018,"Y",19702,"4/30/18","6/14/21",1,208,1141,0,0,-0.409966746,0,1.042592593,2019,-0.596660635,0.786443982,0,60,1,"yes",1141,0,-2.105373042,-0.418817861
23787,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",730,19,NA,NA
23888,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",151,19,NA,NA
23922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",98,19,NA,NA
24002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1213,0,NA,NA
24003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1197,0,NA,NA
24256,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1199,0,NA,NA
24265,0,1,0,0,3,9777,3,2020,"5/2/20","5/4/20","5/28/20","BT","B.0",1.5,1,18,NA,2019,"Y",22101,"6/23/19","6/4/20",1,123,347,0,0,0.182574186,0,1.451388889,2020,-0.556239997,0.793911968,0,420,0,"no",347,18,0.941763647,-1.615394188
24338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1179,0,NA,NA
24356,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",671,19,NA,NA
24360,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",435,19,NA,NA
24383,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",816,19,NA,NA
24384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",287,19,NA,NA
24417,100,1,0,0,3,9802,3,2020,"5/7/20","5/12/20","6/1/20","JO","T.5",1,1,19,NA,2019,"Y",23856,"7/18/19","7/11/20",1,128,359,0,0,-0.708776457,0,1.61,2020,-0.484507136,0.970359429,0,180,0,"no",359,19,-1.089660813,-1.597309911
24424,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1166,0,NA,NA
24431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1165,0,NA,NA
24471,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1156,0,NA,NA
24506,0,1,1,0,3,9860,3,2021,"5/5/21","5/7/21","5/26/21","KL","-1",14.5,1,0,NA,2019,"Y",20857,"7/28/19","9/26/21",2,125,791,0,0,0.105348308,0,1.377192982,2021,-0.240064353,-0.512576418,0,420,0,"no",791,0,0.941763647,-0.94627594
24525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1152,19,NA,NA
24577,0,1,1,2,2,9853,2,2021,"5/17/21","5/20/21","6/13/21","KL","-1",4,1,0,NA,2019,"Y",22865,"8/10/19","7/30/22",2,137,1085,2,2,-1.211505536,4.666666667,1.679166667,2021,0.472232713,0.366126013,4.666666667,420,0,"no",1085,0,0.941763647,-0.503211154
24591,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1148,0,NA,NA
24609,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1145,0,NA,NA
24621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1124,0,NA,NA
24653,0,1,0,0,3,9766,3,2020,"4/9/20","4/15/20",NA,"JO","G.0",10,1,19,NA,2019,"Y",23201,"8/19/19","4/30/20",1,100,255,0,0,-0.708776457,0,NA,2020,NA,-0.548464025,0,420,0,"no",255,19,0.941763647,-1.754040311
24661,0,1,1,0,3,9866,3,2021,"4/29/21","4/29/21","5/22/21","KL","F.0",3,1,0,NA,2019,"Y",23027,"8/21/19","9/11/21",2,119,752,0,0,0.105348308,0,1.793478261,2021,0.741871484,-0.951927634,0,420,0,"no",752,0,0.941763647,-1.00504984
24692,50,2,1,1,3,9870,3,2021,"5/1/21","5/11/21","5/26/21","JO","0",3,1,19,NA,2019,"Y",20046,"8/31/19","9/12/22",2,121,1108,1,1,0.503952631,2,1.284444444,2021,-0.270721708,-0.586331976,2,270,0,"no",1108,19,-0.32787664,-0.468549623
24704,0,1,0,1,3,9746,3,2020,"4/24/20","5/4/20","5/21/20","BT","I.0",7,1,18,NA,2019,"Y",NA,"8/15/19","9/22/20",1,115,404,1,1,0.182574186,1,1.821568627,2020,1.154446307,0.329183011,1,420,0,"no",404,18,0.941763647,-1.529493872
24709,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",645,0,NA,NA
24785,0,1,0,0,3,9804,3,2020,"5/21/20","5/23/20","6/15/20","JO","Q.0",9,1,19,NA,2019,"Y",19729,"9/10/19","3/15/21",1,142,552,0,0,-0.708776457,0,1.444927536,2020,-1.055580032,1.729771156,0,420,0,"no",552,19,0.941763647,-1.306454456
24818,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1073,0,NA,NA
24824,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1083,19,NA,NA
24825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",1084,19,NA,NA
24831,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",1084,18,NA,NA
24855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",924,19,NA,NA
24897,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",908,19,NA,NA
24915,0,1,0,0,2,9781,2,2020,"5/7/20","5/4/20","5/31/20","JO","D.5",14,1,19,NA,2019,"N",NA,"4/13/20","6/18/20",1,128,66,0,0,-1.98457408,0,1.333333333,2020,-1.44164336,0.970359429,0,420,0,"no",66,19,0.941763647,-2.038867674
24940,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",895,0,NA,NA
24994,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",0,19,NA,NA
25015,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",887,0,NA,NA
25024,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",504,18,NA,NA
25029,0,1,1,1,3,9897,3,2021,"5/25/21","5/26/21","6/21/21","SU","B.5",12.5,1,0,NA,2019,"N",NA,"5/3/20","8/4/21",2,145,458,1,1,NA,5,1.596153846,2021,0.858969664,-0.168784988,5,420,0,"no",458,0,0.941763647,-1.448114626
25033,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",869,18,NA,NA
25047,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",890,0,NA,NA
25057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",877,19,NA,NA
25069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",796,19,NA,NA
25082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no",491,0,NA,NA
25101,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",808,18,NA,NA
25102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",860,18,NA,NA
25107,0,1,1,0,3,9906,3,2021,"6/4/21","6/8/21","6/30/21","SU","-3.5",4,1,0,NA,2019,"N",NA,"5/24/20","7/10/21",2,155,412,0,0,NA,0,1.784848485,2021,1.296336189,1.036822068,0,420,0,"no",412,0,0.941763647,-1.517437687
25119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",848,0,NA,NA
25140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",830,19,NA,NA
25150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",788,0,NA,NA
25156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",791,0,NA,NA
25164,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",687,19,NA,NA
25173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",728,NA,NA,NA
25174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",715,0,NA,NA
25186,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",570,0,NA,NA
25195,0,1,0,0,3,9877,3,2021,"5/12/21","5/12/21",NA,"JO","L.0",11,1,19,NA,2020,"N",NA,"3/15/21","6/15/22",1,132,457,0,0,0.503952631,0,NA,2021,NA,0.143817277,0,420,0,"no",457,19,0.941763647,-1.449621649
25216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"yes",548,19,NA,NA
25225,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",529,19,NA,NA
25229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",518,19,NA,NA
25232,66.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",525,19,NA,NA
25235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",456,0,NA,NA
25239,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",517,0,NA,NA
25245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",513,0,NA,NA
25275,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",515,0,NA,NA
25289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",508,19,NA,NA
25290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",496,0,NA,NA
25302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",443,0,NA,NA
25314,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",498,19,NA,NA
25320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",486,0,NA,NA
25342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",494,0,NA,NA
25366,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",443,19,NA,NA
25386,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",460,0,NA,NA
25399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",374,19,NA,NA
25400,66.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",440,0,NA,NA
25406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",347,0,NA,NA
25409,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",392,0,NA,NA
25424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",144,0,NA,NA
25432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",170,19,NA,NA
25435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",168,0,NA,NA
25439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",113,0,NA,NA
25450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",148,0,NA,NA
25456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",133,0,NA,NA
25457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",145,0,NA,NA
25486,33.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"yes",118,0,NA,NA
